job_id,role_id,industry_id,country_id,year_id,education_requirement_level,automation_risk_percent,ai_replacement_score,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percent,skill_demand_growth_percent,remote_feasibility_score,ai_adoption_level
12468,5,3,2,4,5,23.8,27.39,13.65,100064.03,110391.58,10.32,8.19,15.11,30.77
12469,9,7,1,4,4,77.62,79.76,41.77,68019.34,65768.23,-3.31,1.29,80.14,24.43
12470,3,3,2,2,5,15.39,14.28,75.63,80440.44,80547.74,0.13,0.18,35.03,45.82
12471,6,4,5,6,1,71.83,63.12,33.86,143428.32,132713.76,-7.47,14.04,19.57,93.39
12472,10,1,2,4,3,35.18,33.27,33.18,43921.63,42625.14,-2.95,-0.41,43.14,96.89
12473,2,1,2,7,2,62.55,72.78,12.85,58619.63,56280.96,-3.99,-5.77,92.58,29.4
12474,8,2,1,2,2,41.69,48.62,50.27,93324.0,77142.24,-17.34,9.14,47.65,84.74
12475,9,5,5,3,5,37.98,36.75,11.6,85624.63,83829.45,-2.1,1.25,98.15,90.49
12476,1,8,5,5,4,53.49,58.05,23.76,47282.33,51681.43,9.3,6.19,84.91,58.92
12477,3,2,1,6,4,68.93,61.98,76.68,64039.94,61516.68,-3.94,-17.45,38.95,27.55
12478,4,8,4,3,3,42.93,48.37,77.37,83319.32,76835.56,-7.78,1.05,88.27,88.59
12479,5,8,3,6,2,14.67,16.13,88.39,118367.19,108552.75,-8.29,-13.72,37.05,54.27
12480,1,7,7,7,5,72.29,77.25,45.83,133239.97,159991.08,20.08,-8.91,99.6,63.95
12481,6,4,1,7,3,36.71,40.01,98.42,103350.87,117282.4,13.48,-5.98,51.77,53.58
12482,4,5,9,1,2,76.88,74.93,31.37,106168.64,85257.06,-19.7,18.11,37.25,52.52
12483,7,7,2,7,4,21.44,19.45,85.07,139095.18,154872.77,11.34,1.38,19.29,21.63
12484,7,8,4,3,3,51.76,55.45,25.18,142768.07,152637.05,6.91,7.02,19.53,58.34
12485,6,3,9,5,5,33.93,38.9,1.34,122054.67,106421.07,-12.81,3.53,83.61,50.32
12486,7,5,3,5,5,14.31,11.63,25.36,115635.72,127644.76,10.39,-20.96,22.25,72.03
12487,2,3,8,4,2,50.29,46.97,58.19,121858.26,126461.13,3.78,14.7,14.13,75.09
12488,10,2,2,7,2,85.74,99.98,80.25,83822.2,81960.22,-2.22,-26.5,52.65,51.43
12489,5,7,6,5,2,15.71,17.68,0.29,33728.92,32829.57,-2.67,12.53,54.31,37.52
12490,1,3,2,1,4,73.5,83.27,89.62,81570.66,85510.24,4.83,-8.4,29.01,32.52
12491,10,3,6,4,1,91.16,104.69,43.72,68489.05,78648.34,14.83,9.45,27.48,90.69
12492,3,7,4,3,1,13.13,13.71,54.98,69472.94,76485.45,10.09,6.63,39.74,88.53
12493,1,7,6,7,2,14.39,14.58,29.29,141642.79,150220.69,6.06,12.82,23.96,94.21
12494,9,3,6,3,3,71.17,63.85,68.44,81423.9,92917.99,14.12,7.95,66.77,9.41
12495,10,6,5,4,5,67.43,58.95,44.58,77137.89,79977.83,3.68,18.93,97.63,95.14
12496,3,6,2,1,1,13.34,15.24,32.61,50654.7,41702.66,-17.67,1.03,55.77,64.78
12497,8,7,9,7,1,21.23,21.6,62.57,103936.09,106171.07,2.15,11.14,39.93,9.45
12498,2,5,9,7,2,59.08,60.87,55.63,96017.91,100265.35,4.42,3.8,65.17,22.23
12499,3,6,2,5,1,5.0,5.14,74.64,43138.56,45154.55,4.67,4.67,54.49,85.35
12500,5,7,5,1,2,19.84,19.46,35.34,33390.62,25184.85,-24.58,10.13,65.05,54.65
12501,6,4,5,3,5,41.74,35.08,44.27,146529.65,135559.36,-7.49,-9.69,85.73,52.0
12502,3,4,6,7,4,5.0,5.08,87.2,112844.58,116551.0,3.28,-7.37,23.78,75.39
12503,1,6,3,2,4,25.88,24.0,4.17,81150.34,78771.4,-2.93,-4.98,40.81,86.09
12504,9,6,1,4,1,31.2,30.14,40.86,101872.21,104795.7,2.87,11.62,85.45,18.71
12505,4,6,7,5,5,68.76,74.27,29.49,137446.29,131944.86,-4.0,25.49,73.4,0.67
12506,3,1,2,6,2,22.64,25.14,85.9,126022.29,125790.9,-0.18,22.56,27.06,11.08
12507,2,8,1,5,4,89.68,79.31,24.53,116611.52,110462.51,-5.27,19.7,16.75,48.45
12508,5,2,9,6,5,66.89,77.11,65.02,112149.13,114445.09,2.05,21.58,62.83,81.04
12509,3,6,2,4,1,46.86,45.36,97.4,59011.39,66495.52,12.68,-7.11,30.88,38.05
12510,6,4,9,7,5,58.39,54.61,5.72,97198.88,104545.72,7.56,13.41,65.9,76.53
12511,2,5,2,2,4,38.95,42.6,4.99,118806.37,119967.0,0.98,4.69,56.66,37.92
12512,7,8,5,5,4,50.76,46.8,17.83,49601.01,47114.85,-5.01,-1.1,89.78,40.47
12513,4,8,2,1,2,10.01,9.22,99.61,118343.67,105512.14,-10.84,5.11,51.0,63.97
12514,9,8,7,6,5,74.31,74.08,54.81,98124.68,96747.13,-1.4,8.93,87.45,43.13
12515,6,3,7,6,5,61.86,61.44,55.43,69497.62,74694.97,7.48,-20.19,64.39,37.03
12516,6,4,6,7,4,68.39,74.39,45.15,118190.89,137940.27,16.71,34.26,64.32,80.24
12517,8,8,7,3,4,5.0,4.3,0.96,58532.93,58207.23,-0.56,7.1,61.91,99.01
12518,5,8,1,7,5,53.91,46.82,80.5,96232.96,101725.76,5.71,-2.31,54.83,12.98
12519,10,2,1,5,4,64.75,54.22,76.2,73349.12,77645.22,5.86,14.93,89.05,18.59
12520,10,8,6,2,5,70.16,80.37,22.78,123985.76,134621.13,8.58,-0.85,56.4,66.62
12521,8,7,6,3,1,25.87,29.25,12.32,53213.87,43846.96,-17.6,-21.37,37.13,46.97
12522,9,4,4,6,2,26.46,31.24,26.35,141053.68,101298.35,-28.18,-0.32,82.34,49.46
12523,10,5,4,5,2,43.68,42.55,43.96,65419.76,58975.32,-9.85,2.94,94.61,64.0
12524,5,2,3,6,1,23.52,26.25,26.64,101551.82,102938.14,1.37,7.13,20.98,54.58
12525,1,8,6,5,5,59.54,52.44,10.05,47762.89,45766.02,-4.18,10.9,60.24,48.76
12526,9,1,6,1,4,68.4,66.26,53.79,99730.51,96207.58,-3.53,4.02,54.57,49.33
12527,2,1,3,7,4,27.86,27.71,51.11,46135.6,43417.18,-5.89,-4.71,36.79,65.76
12528,8,1,8,1,4,44.94,52.36,40.28,123608.52,106969.55,-13.46,-1.35,90.21,48.37
12529,2,4,5,2,2,52.34,60.83,93.94,84171.43,93053.89,10.55,8.27,88.77,90.11
12530,8,1,2,7,4,56.53,64.94,84.16,130822.35,117779.49,-9.97,-11.18,38.53,15.46
12531,4,4,2,5,1,33.24,38.66,97.11,48057.79,49032.95,2.03,5.7,28.6,84.0
12532,1,4,1,3,4,30.75,29.65,91.63,36973.27,38202.03,3.32,-24.93,91.08,57.38
12533,9,5,9,5,5,76.16,70.61,49.37,32725.68,32196.63,-1.62,11.95,24.87,41.99
12534,4,5,6,7,1,32.68,38.59,77.12,54892.2,65851.85,19.97,9.71,62.14,91.67
12535,10,3,9,4,2,32.91,26.86,61.19,119438.17,112788.48,-5.57,10.96,27.11,83.86
12536,2,3,1,6,3,48.63,51.73,15.08,126119.42,105859.46,-16.06,6.17,22.69,24.57
12537,2,6,3,5,1,68.51,66.76,47.74,86914.37,91458.28,5.23,9.63,11.26,91.82
12538,6,2,3,7,4,37.19,33.33,99.6,44703.33,47505.57,6.27,2.24,52.81,92.58
12539,8,6,2,6,4,16.91,16.28,5.17,84512.21,92924.83,9.95,14.55,48.5,1.3
12540,10,3,5,6,4,34.17,30.64,1.65,56042.4,50043.14,-10.7,5.68,87.97,6.0
12541,1,6,2,6,3,64.31,62.93,61.28,88015.6,103923.99,18.07,-2.2,30.44,48.68
12542,6,8,4,3,2,66.52,57.34,9.27,102433.64,101650.65,-0.76,10.01,83.32,47.02
12543,9,1,9,5,3,26.43,26.27,44.19,60284.82,53113.14,-11.9,-11.19,87.34,30.75
12544,3,8,8,6,4,64.76,52.16,12.84,33249.51,31708.49,-4.63,8.3,61.67,77.79
12545,10,4,3,1,5,59.26,49.73,83.74,54746.69,55767.78,1.87,2.17,12.51,61.78
12546,6,8,8,5,4,39.43,38.39,80.44,35603.54,38715.28,8.74,15.28,90.04,57.72
12547,8,3,4,2,1,11.21,9.17,44.2,116424.92,107905.42,-7.32,12.35,44.3,74.69
12548,7,8,7,4,1,40.13,44.49,27.02,144967.99,148225.84,2.25,1.37,16.68,84.51
12549,3,3,2,4,1,9.56,9.89,33.36,102567.32,92984.85,-9.34,17.97,52.35,62.62
12550,10,3,9,3,3,68.25,72.06,15.49,125181.65,142747.66,14.03,3.12,93.57,10.33
12551,6,4,9,4,1,34.92,35.36,13.49,61097.94,61868.76,1.26,1.86,54.68,3.13
12552,4,7,8,2,1,31.26,30.11,34.26,32190.94,30752.01,-4.47,2.73,10.52,35.32
12553,2,3,2,5,4,52.05,60.68,12.83,114049.02,113846.2,-0.18,-12.31,48.77,48.4
12554,8,1,9,2,3,53.38,43.1,32.92,70834.52,75192.95,6.15,8.52,37.99,65.3
12555,9,3,5,4,2,79.66,68.96,27.67,128166.94,151162.81,17.94,3.21,57.61,51.62
12556,5,3,6,6,3,59.72,60.92,98.62,113757.91,109991.93,-3.31,18.11,96.22,44.84
12557,3,6,7,7,3,24.23,28.49,37.71,73872.73,82445.19,11.6,6.87,39.71,82.95
12558,7,6,1,1,2,21.41,18.6,45.09,61596.61,59659.49,-3.14,4.9,34.91,94.75
12559,2,5,1,3,5,86.55,70.23,80.43,83265.03,78427.2,-5.81,13.37,59.52,98.61
12560,3,8,3,6,5,22.88,26.4,87.72,48485.14,45944.65,-5.24,1.39,35.92,52.38
12561,3,1,7,4,2,64.97,62.28,98.79,77908.35,81499.12,4.61,5.88,64.14,38.69
12562,8,5,7,2,2,36.79,37.43,10.51,78557.71,90450.11,15.14,6.43,10.54,81.39
12563,4,8,3,5,4,28.91,31.41,77.23,133155.61,151596.27,13.85,13.18,73.19,51.79
12564,7,7,9,4,3,63.8,62.6,82.0,119255.97,154716.52,29.73,-16.41,67.7,33.31
12565,5,5,1,2,3,48.92,56.75,31.1,112729.26,134772.19,19.55,18.87,46.87,59.67
12566,8,3,5,4,3,61.3,52.83,50.06,135133.76,167402.05,23.88,7.61,73.64,18.5
12567,2,8,3,4,1,66.85,62.66,31.64,37546.04,38481.18,2.49,1.87,51.11,74.91
12568,9,8,7,7,4,67.23,75.12,98.12,61111.97,61367.48,0.42,-2.89,96.7,20.22
12569,10,3,4,3,1,63.07,60.79,62.37,82344.21,77248.13,-6.19,17.69,78.87,52.18
12570,5,1,8,3,3,70.01,77.91,67.01,58938.45,64413.37,9.29,6.74,66.16,83.18
12571,4,8,3,7,5,47.35,53.85,58.36,132149.81,159340.08,20.58,1.64,15.16,43.78
12572,3,1,4,3,1,9.76,8.7,54.13,94880.05,93755.25,-1.19,19.23,94.99,33.5
12573,6,7,3,2,3,42.13,46.69,65.71,50016.53,45977.48,-8.08,5.36,23.44,10.46
12574,3,6,9,4,2,6.65,5.71,89.04,112569.16,120373.48,6.93,8.07,72.8,60.89
12575,6,4,3,6,4,62.17,67.09,60.08,42917.67,44723.2,4.21,28.29,59.19,38.56
12576,7,3,4,2,4,67.6,74.15,5.15,54034.41,46695.01,-13.58,7.01,22.7,0.95
12577,3,7,9,3,5,68.81,61.41,42.24,105232.1,112803.22,7.19,-0.82,63.33,68.48
12578,6,3,8,4,3,20.76,22.61,5.3,68513.49,62526.29,-8.74,3.5,60.33,34.09
12579,2,6,6,6,1,34.47,31.51,58.02,57037.91,68042.92,19.29,1.99,65.02,76.41
12580,6,3,8,6,1,58.44,58.07,51.97,61765.62,59584.9,-3.53,8.18,79.51,92.75
12581,7,7,5,4,2,73.69,85.63,67.39,60026.25,50257.97,-16.27,11.44,82.07,17.22
12582,2,4,4,7,4,40.15,36.38,59.43,100556.84,89048.65,-11.44,6.59,51.71,92.85
12583,1,1,4,2,5,75.68,75.08,26.24,149120.86,157272.35,5.47,0.51,36.52,90.99
12584,9,1,6,6,1,18.33,16.98,64.3,41360.89,35032.03,-15.3,-10.58,56.01,0.36
12585,3,4,3,5,1,45.59,43.94,24.21,54750.7,50710.92,-7.38,14.5,70.96,0.98
12586,1,5,9,1,4,77.92,64.84,40.45,110115.09,119370.12,8.4,7.66,97.27,71.98
12587,1,5,2,1,5,54.71,45.92,44.06,52438.82,47187.71,-10.01,1.64,80.68,51.31
12588,2,4,3,3,1,32.74,33.01,32.94,90162.83,97872.33,8.55,-3.11,10.73,14.02
12589,9,2,5,4,4,49.99,52.96,4.16,109955.33,105228.31,-4.3,1.36,11.81,49.17
12590,9,3,7,1,4,62.66,65.06,86.58,94094.14,81641.58,-13.23,8.57,27.43,51.88
12591,6,3,5,4,2,72.48,69.08,49.4,80303.44,76666.29,-4.53,7.69,74.81,78.54
12592,6,4,4,2,3,60.06,64.31,39.03,88030.03,93949.23,6.72,-5.08,28.81,55.8
12593,6,3,4,6,2,62.29,54.42,27.09,82687.29,71487.26,-13.55,16.28,26.0,15.56
12594,7,5,5,3,2,28.39,27.31,9.29,144257.63,140395.16,-2.68,17.37,40.34,43.29
12595,7,8,8,6,5,11.32,9.78,54.64,141254.93,143937.63,1.9,8.79,53.64,26.76
12596,10,4,3,3,1,53.98,64.45,85.72,88141.05,92018.53,4.4,11.28,46.32,49.41
12597,5,7,3,1,3,42.45,34.2,32.14,34651.39,35391.37,2.14,14.5,46.37,9.96
12598,10,2,5,7,4,27.85,25.13,39.58,101854.86,99031.89,-2.77,-16.82,71.19,4.37
12599,4,4,2,6,5,46.74,42.72,78.2,68750.29,72017.17,4.75,-0.42,79.19,46.39
12600,4,4,5,5,2,22.9,22.65,44.19,47651.11,53011.43,11.25,0.1,55.27,12.94
12601,5,6,7,5,2,71.92,78.94,54.32,62089.08,63704.35,2.6,0.6,66.46,81.96
12602,3,8,4,4,2,48.24,41.57,45.25,67450.04,64688.71,-4.09,11.61,54.58,54.83
12603,6,2,9,2,5,53.78,56.68,64.56,72645.45,67525.68,-7.05,5.09,57.47,62.21
12604,9,6,6,2,2,62.11,53.34,61.99,69285.05,64825.72,-6.44,-19.59,21.6,24.0
12605,1,5,8,2,3,14.42,17.16,19.08,106048.48,109745.7,3.49,-1.81,88.75,47.53
12606,1,8,4,4,5,58.05,61.78,65.38,42706.72,44159.72,3.4,17.52,30.42,43.99
12607,2,8,2,6,1,75.75,80.07,15.26,102099.76,124209.47,21.66,6.2,80.6,32.9
12608,1,1,3,1,3,38.62,40.08,78.21,104028.93,102946.94,-1.04,6.48,79.77,47.68
12609,7,4,2,7,4,39.23,33.69,46.03,106504.23,90088.41,-15.41,4.89,53.83,87.32
12610,4,6,6,3,5,67.25,58.96,48.93,102458.51,123689.38,20.72,9.13,71.59,40.42
12611,8,6,3,4,3,16.93,16.54,10.8,119685.39,141408.23,18.15,9.06,84.55,29.81
12612,3,2,7,3,2,69.08,69.2,46.23,80635.27,82499.67,2.31,-7.82,21.22,84.35
12613,5,6,5,1,3,13.37,15.26,81.08,66083.41,69496.1,5.16,16.67,14.95,50.87
12614,10,6,9,4,3,90.38,76.17,51.0,126411.22,112885.29,-10.7,21.34,90.28,52.71
12615,1,1,4,2,5,70.82,73.98,31.29,137845.65,132840.87,-3.63,12.13,29.47,97.88
12616,2,4,3,3,3,58.15,69.72,25.37,42161.49,35798.7,-15.09,10.1,61.82,5.64
12617,4,5,3,6,3,77.93,73.18,97.33,94152.53,85883.86,-8.78,4.28,17.63,51.37
12618,3,1,1,1,5,22.29,19.49,13.54,97039.1,106177.2,9.42,-1.12,18.09,0.81
12619,6,2,6,3,3,75.94,61.28,86.0,135643.99,135537.93,-0.08,11.7,66.14,36.63
12620,10,4,2,7,1,93.02,101.65,72.06,72410.94,76182.01,5.21,-13.05,17.32,41.89
12621,7,2,9,4,4,47.24,51.97,57.17,76801.43,81021.01,5.49,9.15,27.83,50.48
12622,1,1,9,1,4,42.23,46.63,50.3,125741.04,123347.15,-1.9,-12.29,77.61,36.55
12623,1,4,9,3,2,61.88,70.08,50.26,144970.19,138162.58,-4.7,-2.99,99.78,16.68
12624,10,2,5,3,5,88.79,103.72,63.94,35876.31,33109.37,-7.71,5.17,39.84,1.73
12625,5,2,8,3,5,13.21,14.25,98.22,123908.93,103539.66,-16.44,-5.51,99.45,23.18
12626,5,4,7,1,3,12.71,11.49,34.17,88560.26,97641.12,10.25,18.0,66.57,88.81
12627,1,5,9,3,4,50.64,44.08,36.1,110686.13,138958.13,25.54,13.18,36.85,28.82
12628,4,4,9,7,5,41.52,33.78,43.27,88914.59,77335.25,-13.02,4.93,90.61,58.33
12629,8,4,9,6,4,41.83,34.56,8.03,90565.38,96189.02,6.21,9.81,58.7,58.92
12630,4,7,2,5,2,53.01,48.99,97.54,147096.6,126038.91,-14.32,19.74,86.46,17.53
12631,1,7,8,3,2,52.25,58.29,0.41,81810.62,88457.89,8.13,-1.48,93.12,17.32
12632,3,7,3,7,2,12.58,14.9,51.2,41736.78,44488.55,6.59,3.99,61.92,72.22
12633,2,1,3,4,5,44.53,36.83,78.62,50191.76,48225.42,-3.92,7.0,61.78,75.32
12634,3,5,9,6,2,5.0,4.78,58.84,125795.78,135330.3,7.58,-0.8,68.31,34.68
12635,10,4,9,2,3,45.97,49.68,72.41,106446.43,102307.9,-3.89,4.55,61.66,61.22
12636,3,7,9,7,2,16.82,14.82,86.43,51582.4,54314.5,5.3,-7.51,38.72,44.11
12637,1,2,2,7,2,47.11,55.23,26.05,35342.22,34565.23,-2.2,0.72,86.84,89.75
12638,7,2,2,5,2,25.14,29.35,57.79,149404.49,147025.33,-1.59,9.08,40.5,23.93
12639,7,6,4,2,4,40.19,39.75,57.19,112610.21,103465.4,-8.12,7.39,66.89,19.27
12640,8,5,8,7,2,37.43,38.74,43.63,80128.77,68216.73,-14.87,0.81,82.29,48.57
12641,5,7,2,1,4,45.36,39.64,47.55,82469.7,71410.28,-13.41,-16.4,32.15,79.49
12642,10,7,9,2,4,38.67,39.27,32.24,116278.98,129205.7,11.12,15.72,89.68,78.08
12643,4,3,6,1,3,33.07,31.67,86.74,128847.04,123999.49,-3.76,-3.22,36.33,37.9
12644,8,8,2,3,2,20.46,22.8,70.08,53859.41,51023.78,-5.26,-0.98,38.27,68.27
12645,5,8,9,5,5,35.82,34.74,4.21,87614.49,103920.96,18.61,-0.92,28.15,72.26
12646,4,1,8,6,1,60.25,63.2,35.81,37042.59,36244.03,-2.16,7.7,38.92,0.99
12647,4,1,5,3,1,31.73,35.55,57.12,134267.03,155439.91,15.77,8.38,65.95,26.03
12648,1,4,2,4,4,78.4,83.87,1.02,91948.23,96726.15,5.2,-2.78,15.86,34.07
12649,8,7,6,6,3,21.95,25.38,87.36,128800.75,135147.47,4.93,0.24,70.61,70.14
12650,6,6,5,1,4,39.88,42.31,23.74,93626.26,83110.22,-11.23,12.45,85.67,92.34
12651,3,1,9,2,4,7.58,7.44,66.58,136021.45,103470.39,-23.93,16.05,13.53,55.14
12652,5,2,4,4,2,33.05,39.57,59.81,55751.23,53063.83,-4.82,3.52,96.76,54.77
12653,7,7,5,2,3,63.99,65.31,76.1,37156.7,30555.45,-17.77,-0.73,92.34,99.88
12654,6,8,2,3,5,53.0,54.27,91.75,51402.83,57395.27,11.66,10.06,76.55,74.84
12655,2,6,4,6,2,81.35,71.99,55.54,43178.18,41078.52,-4.86,9.78,60.9,3.9
12656,6,2,2,6,4,35.96,30.88,37.24,99595.23,100204.46,0.61,19.05,93.83,10.11
12657,10,3,1,3,2,62.72,72.93,23.43,122507.9,131503.42,7.34,17.31,88.58,58.77
12658,6,1,1,7,4,30.46,28.24,58.88,93367.78,94217.24,0.91,13.85,55.97,44.84
12659,3,6,6,6,4,9.01,7.64,66.79,85054.09,91643.54,7.75,5.84,80.47,37.95
12660,8,7,6,1,5,54.46,64.77,16.34,137616.79,155597.43,13.07,-3.07,71.15,70.71
12661,3,7,4,3,2,62.43,65.69,19.07,110271.2,114228.39,3.59,3.72,38.19,24.11
12662,2,8,4,3,5,26.09,29.87,91.61,38116.57,31794.53,-16.59,-12.39,82.02,34.37
12663,1,3,6,2,2,34.04,31.75,42.92,107119.48,107442.69,0.3,10.02,45.05,1.76
12664,5,7,1,7,1,21.21,25.02,25.97,54210.46,55961.96,3.23,-7.02,45.55,58.39
12665,7,1,2,6,5,78.18,64.88,13.47,98831.88,103496.53,4.72,-4.71,83.28,72.77
12666,9,8,4,7,1,32.22,36.57,51.03,123972.42,123457.12,-0.42,10.52,51.86,24.92
12667,5,5,2,4,1,18.61,20.36,74.82,89316.56,82169.8,-8.0,13.02,10.31,3.26
12668,9,3,5,3,3,49.09,40.27,82.95,115646.41,119971.51,3.74,12.45,15.57,32.0
12669,1,3,5,7,5,34.99,36.11,96.28,122385.17,117447.88,-4.03,2.52,90.74,57.87
12670,4,1,3,5,1,20.17,22.88,63.25,136753.86,138523.29,1.29,21.02,60.74,52.33
12671,6,4,7,3,5,13.83,16.23,98.76,66527.95,53530.97,-19.54,17.95,97.1,19.18
12672,7,3,6,2,2,37.51,41.01,79.7,42120.03,40229.69,-4.49,1.59,55.0,53.25
12673,9,8,7,3,5,61.61,70.81,13.75,93617.24,102648.72,9.65,4.53,57.52,23.04
12674,3,6,4,1,2,64.82,76.0,12.57,132354.32,136429.58,3.08,16.6,52.56,18.48
12675,10,6,9,7,1,39.71,35.95,8.07,115433.94,121249.47,5.04,-3.93,20.44,17.75
12676,3,7,5,7,1,65.58,59.91,69.4,141947.63,141349.02,-0.42,-0.78,58.16,76.08
12677,8,8,4,5,2,67.49,55.09,38.04,81707.72,91487.3,11.97,-7.89,24.14,55.34
12678,1,6,3,2,2,75.88,82.03,45.17,140678.58,139445.8,-0.88,-5.68,61.55,1.37
12679,9,1,3,5,3,11.26,11.79,65.45,147810.44,131929.33,-10.74,-7.96,63.5,74.2
12680,3,3,6,5,3,36.4,38.12,20.63,115921.07,132945.77,14.69,-13.47,69.33,0.73
12681,7,3,6,5,1,50.34,59.25,9.92,43034.78,49313.83,14.59,3.69,37.31,50.39
12682,7,6,4,4,5,47.65,43.95,58.73,131173.63,129401.45,-1.35,8.08,93.25,62.73
12683,4,7,4,3,3,52.02,44.17,71.05,66841.84,59525.52,-10.95,2.75,30.75,62.19
12684,6,6,2,5,2,52.99,52.11,63.06,134059.29,142709.69,6.45,-12.04,69.93,55.33
12685,8,6,3,1,5,48.84,47.79,79.69,38677.3,36888.05,-4.63,6.21,30.79,6.18
12686,8,3,9,1,4,41.6,36.78,9.2,122803.3,112231.4,-8.61,7.25,81.12,33.54
12687,6,1,7,5,5,20.74,24.79,9.11,116192.61,127816.72,10.0,0.69,59.26,89.05
12688,3,5,4,2,1,38.81,36.07,96.05,84713.8,86541.13,2.16,7.22,60.63,50.09
12689,9,2,8,4,4,30.67,31.42,57.46,58833.95,55466.13,-5.72,15.73,77.87,98.8
12690,5,7,4,6,1,79.68,91.26,85.7,126716.39,115053.81,-9.2,10.75,19.72,57.21
12691,10,1,9,3,5,72.36,69.48,94.87,60130.69,63546.19,5.68,1.18,55.8,3.6
12692,6,7,7,3,1,23.71,24.33,32.6,88727.47,88509.09,-0.25,19.57,51.87,17.6
12693,4,3,9,4,4,20.24,19.69,20.96,78052.09,70498.4,-9.68,6.64,27.68,85.71
12694,3,7,5,4,5,44.34,48.68,48.86,112666.59,100849.05,-10.49,3.11,49.36,62.61
12695,9,1,5,1,3,27.7,29.96,13.35,57805.96,52503.25,-9.17,12.8,66.61,70.59
12696,6,4,9,5,4,24.86,24.92,94.21,101016.68,100088.03,-0.92,18.28,16.29,35.89
12697,7,5,6,3,5,60.0,65.86,58.78,120192.66,110521.73,-8.05,-20.91,48.71,29.26
12698,5,1,1,6,5,55.51,59.13,86.43,68271.91,58876.31,-13.76,17.41,91.45,32.43
12699,2,5,5,5,3,80.17,90.86,35.94,55506.09,61360.11,10.55,10.08,65.66,15.97
12700,9,8,1,3,5,31.25,29.22,43.05,36276.87,31915.71,-12.02,13.91,53.21,5.97
12701,2,6,6,5,1,73.8,75.21,90.51,53669.76,56854.6,5.93,1.95,36.28,33.6
12702,1,8,2,5,5,73.63,82.1,44.12,43642.28,48904.53,12.06,3.71,63.27,4.85
12703,3,7,6,6,5,28.59,30.88,88.14,147235.26,153980.62,4.58,1.37,93.37,63.42
12704,9,5,8,1,1,44.12,49.62,61.71,129317.74,112552.86,-12.96,3.04,92.58,96.84
12705,6,2,9,6,2,78.09,92.32,49.37,105473.08,102154.4,-3.15,1.83,29.85,40.55
12706,8,2,2,1,4,32.43,31.02,87.88,60981.92,58725.62,-3.7,6.27,20.25,83.88
12707,9,4,4,6,2,35.25,33.9,88.49,114666.11,125926.58,9.82,17.04,66.97,75.51
12708,7,1,2,5,1,59.05,49.49,22.05,43053.31,44740.01,3.92,17.66,96.85,71.81
12709,3,3,8,6,4,34.67,40.67,96.58,105283.02,117688.37,11.78,23.56,17.62,76.52
12710,10,8,5,3,1,86.35,88.34,19.35,127491.87,127650.12,0.12,5.16,29.05,21.69
12711,4,7,6,5,3,42.07,36.31,68.75,114975.91,114674.39,-0.26,22.84,24.61,91.21
12712,5,4,3,4,4,14.19,11.6,26.49,149948.2,149127.99,-0.55,1.59,56.68,31.47
12713,9,7,9,3,2,59.39,56.38,66.15,71280.29,72740.24,2.05,-6.49,59.74,26.34
12714,7,2,7,3,4,35.29,34.37,56.25,107086.7,94828.38,-11.45,-13.17,39.87,64.66
12715,3,4,1,3,3,67.46,70.3,17.38,69389.76,56192.66,-19.02,9.59,51.59,57.86
12716,7,6,6,5,3,59.42,53.12,47.02,78944.58,80594.22,2.09,-3.28,80.14,85.02
12717,3,8,5,3,5,5.13,5.27,98.72,120624.94,115676.32,-4.1,5.78,15.63,5.32
12718,6,7,5,7,3,65.58,66.72,30.61,135048.38,142675.14,5.65,11.33,79.64,19.14
12719,8,7,1,3,3,61.3,53.86,86.32,136989.32,150814.77,10.09,15.26,33.46,31.31
12720,5,8,8,6,3,50.08,51.53,33.96,137582.49,133546.38,-2.93,-4.8,33.27,92.9
12721,1,3,7,3,2,20.0,19.76,4.21,123417.64,135188.75,9.54,9.49,36.36,55.29
12722,4,2,4,7,5,77.09,69.46,90.38,143706.34,121900.27,-15.17,-5.99,35.49,84.27
12723,8,2,7,4,4,47.86,42.3,85.51,52979.33,47585.15,-10.18,4.73,68.35,65.98
12724,10,1,8,7,3,50.36,42.39,54.59,140483.63,145441.78,3.53,18.84,16.77,65.58
12725,5,4,9,7,2,34.09,37.33,4.06,87841.2,77363.23,-11.93,3.98,11.97,61.51
12726,3,1,6,5,5,69.08,73.98,88.22,45143.63,49659.96,10.0,-2.6,26.1,59.57
12727,10,7,7,3,5,58.03,60.42,96.61,121913.05,102165.17,-16.2,2.67,69.94,1.42
12728,3,3,8,3,3,62.54,65.07,67.08,125316.92,135855.14,8.41,16.04,95.29,23.75
12729,8,2,6,5,2,6.65,7.0,6.44,96502.89,106628.12,10.49,17.02,40.39,67.82
12730,9,5,1,1,5,33.45,37.54,87.2,109900.43,94103.67,-14.37,13.62,51.87,23.02
12731,9,7,5,5,2,59.3,62.87,10.92,137737.67,148874.69,8.09,-0.65,45.54,5.77
12732,1,2,5,7,4,73.82,74.57,3.1,82162.91,79215.82,-3.59,16.36,21.73,4.12
12733,9,4,4,7,5,64.56,64.82,32.04,129160.43,123359.73,-4.49,3.92,86.85,45.81
12734,2,1,8,4,1,66.57,54.49,86.63,146345.11,151250.87,3.35,12.06,81.28,84.86
12735,3,2,6,2,4,15.17,13.0,20.43,136581.87,123846.34,-9.32,0.6,99.96,16.82
